label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
Hello,0.0,0.0,0.0,-0.2965601682662964,-0.09243956953287125,-0.14990992844104767,-0.5710417032241821,-0.31661030650138855,-0.26188409328460693,-0.7837439775466919,-0.5061991810798645,-0.3590218424797058,-0.9796590805053711,-0.6495578289031982,-0.4608787000179291,-0.4328354001045227,-0.8789224624633789,-0.2299906313419342,-0.5591284036636353,-1.2803490161895752,-0.3541894555091858,-0.6250680088996887,-1.5354304313659668,-0.44377392530441284,-0.675896167755127,-1.771571397781372,-0.5119746923446655,-0.246571883559227,-0.9374828934669495,-0.2456178069114685,-0.33261290192604065,-1.3965402841567993,-0.36364465951919556,-0.37753936648368835,-1.6954889297485352,-0.4550182819366455,-0.4176890552043915,-1.972996473312378,-0.5220001339912415,-0.05293344333767891,-0.8709788918495178,-0.2737365663051605,-0.08341975510120392,-1.3005867004394531,-0.39991089701652527,-0.11166179925203323,-1.5807803869247437,-0.4920477867126465,-0.14583952724933624,-1.8375625610351562,-0.5537581443786621,0.139529287815094,-0.7327914237976074,-0.3100013732910156,0.19899216294288635,-1.0499026775360107,-0.4261157512664795,0.23369738459587097,-1.2758086919784546,-0.4906628727912903,0.2531069815158844,-1.4989181756973267,-0.5336493849754333
Hello,0.0,0.0,0.0,-0.29715806245803833,-0.0949370265007019,-0.14603246748447418,-0.570889413356781,-0.3218926787376404,-0.25484180450439453,-0.7862858176231384,-0.5135130882263184,-0.3495197594165802,-0.9807063341140747,-0.6563207507133484,-0.4476718306541443,-0.432051420211792,-0.8837112188339233,-0.21661758422851562,-0.5485610961914062,-1.2814242839813232,-0.3339531421661377,-0.6139025092124939,-1.5302886962890625,-0.419467955827713,-0.6666766405105591,-1.7631447315216064,-0.4860881567001343,-0.24624896049499512,-0.9412413835525513,-0.23114082217216492,-0.33020102977752686,-1.3921641111373901,-0.3446745276451111,-0.37598660588264465,-1.6853158473968506,-0.4309466779232025,-0.4170086085796356,-1.9624261856079102,-0.4947291910648346,-0.05361684411764145,-0.8743169903755188,-0.2588883638381958,-0.08013074100017548,-1.3047453165054321,-0.38231635093688965,-0.10238302499055862,-1.577038049697876,-0.4720044434070587,-0.13306574523448944,-1.8319183588027954,-0.5317299365997314,0.13891662657260895,-0.7334262132644653,-0.29471680521965027,0.20416951179504395,-1.048097848892212,-0.40948325395584106,0.23862183094024658,-1.2672199010849,-0.4745416045188904,0.2547701597213745,-1.4892069101333618,-0.5180075168609619
Hello,0.0,0.0,0.0,-0.2949613928794861,-0.09557339549064636,-0.15034812688827515,-0.5677895545959473,-0.32288748025894165,-0.2616913318634033,-0.7814722061157227,-0.514623761177063,-0.3583921194076538,-0.9736813306808472,-0.6629984974861145,-0.45851007103919983,-0.4241841435432434,-0.8850352764129639,-0.22136887907981873,-0.5469068288803101,-1.2852914333343506,-0.34179866313934326,-0.6134463548660278,-1.5346499681472778,-0.42934170365333557,-0.665229320526123,-1.7666152715682983,-0.4963892698287964,-0.23931246995925903,-0.942209005355835,-0.2344605177640915,-0.3242674767971039,-1.3938868045806885,-0.34880155324935913,-0.3702525198459625,-1.6884368658065796,-0.4358625113964081,-0.4092722535133362,-1.9637491703033447,-0.5002787113189697,-0.04763442277908325,-0.8759899735450745,-0.2611652612686157,-0.07307309657335281,-1.3079222440719604,-0.3835034668445587,-0.0979643389582634,-1.5817155838012695,-0.47146379947662354,-0.12928704917430878,-1.8353333473205566,-0.5305752158164978,0.14380398392677307,-0.737049400806427,-0.2966502904891968,0.2101246863603592,-1.0508394241333008,-0.4099225401878357,0.24610531330108643,-1.273131251335144,-0.4732576012611389,0.26599830389022827,-1.497119665145874,-0.515575647354126
Hello,0.0,0.0,0.0,-0.2922927141189575,-0.09456370025873184,-0.14930757880210876,-0.5621345639228821,-0.3198017477989197,-0.259484201669693,-0.7740737199783325,-0.5119764804840088,-0.3551483750343323,-0.965090811252594,-0.658713161945343,-0.4533919095993042,-0.4265906512737274,-0.8869965672492981,-0.21631686389446259,-0.5465356707572937,-1.281930923461914,-0.3345848023891449,-0.6129449605941772,-1.5275460481643677,-0.4207853078842163,-0.6659859418869019,-1.7563543319702148,-0.48709309101104736,-0.24393534660339355,-0.9423326849937439,-0.22913886606693268,-0.3272516131401062,-1.3886070251464844,-0.3424144685268402,-0.3727164566516876,-1.6779295206069946,-0.42723822593688965,-0.4121607542037964,-1.9485118389129639,-0.4895813763141632,-0.05364840105175972,-0.8737690448760986,-0.255881130695343,-0.07654397189617157,-1.3011512756347656,-0.3778942823410034,-0.09873782843351364,-1.5690879821777344,-0.46419307589530945,-0.1277705430984497,-1.8194621801376343,-0.5213320851325989,0.1368965208530426,-0.7312085032463074,-0.2914818227291107,0.20439715683460236,-1.0455251932144165,-0.4040672779083252,0.23860952258110046,-1.2649515867233276,-0.46652117371559143,0.2558770477771759,-1.4863117933273315,-0.5079209804534912
Hello,0.0,0.0,0.0,-0.2923561632633209,-0.0998205915093422,-0.14711490273475647,-0.5638424754142761,-0.3213456869125366,-0.2585899829864502,-0.7768862843513489,-0.5096386075019836,-0.3567679226398468,-0.9648513197898865,-0.6522131562232971,-0.45807552337646484,-0.4258730411529541,-0.8873906135559082,-0.21685254573822021,-0.5446341037750244,-1.28532075881958,-0.3377716541290283,-0.6113291382789612,-1.5327764749526978,-0.4258177876472473,-0.6672003865242004,-1.7628593444824219,-0.4930928647518158,-0.2423788458108902,-0.942232072353363,-0.2311951369047165,-0.3225559890270233,-1.3894888162612915,-0.3454168140888214,-0.36851903796195984,-1.678084373474121,-0.4305412471294403,-0.4095422923564911,-1.9461939334869385,-0.4938564598560333,-0.05284285545349121,-0.8751133680343628,-0.25975123047828674,-0.07765129208564758,-1.3033829927444458,-0.3823348581790924,-0.09984131902456284,-1.5698788166046143,-0.4711616635322571,-0.12979742884635925,-1.819015622138977,-0.5306270122528076,0.13693967461585999,-0.7338314056396484,-0.2970828711986542,0.20964573323726654,-1.0524837970733643,-0.4101952612400055,0.24380387365818024,-1.2670000791549683,-0.47471484541893005,0.2567782402038574,-1.4855226278305054,-0.5184277296066284
Hello,0.0,0.0,0.0,-0.29471471905708313,-0.09721215814352036,-0.1492723524570465,-0.5661319494247437,-0.3207239806652069,-0.2606108486652374,-0.7810101509094238,-0.5114749073982239,-0.35741788148880005,-0.9722687005996704,-0.6622287631034851,-0.45703405141830444,-0.4276302754878998,-0.8842342495918274,-0.21786759793758392,-0.5466920137405396,-1.2793607711791992,-0.3364153206348419,-0.6127198934555054,-1.5262423753738403,-0.4229888916015625,-0.667104959487915,-1.7566407918930054,-0.48982518911361694,-0.24529898166656494,-0.9416050314903259,-0.23066936433315277,-0.3296297490596771,-1.391108751296997,-0.3440864086151123,-0.37625744938850403,-1.6801918745040894,-0.4289337396621704,-0.4182337820529938,-1.9493131637573242,-0.49156853556632996,-0.05520372837781906,-0.8743734955787659,-0.25736644864082336,-0.08398574590682983,-1.3052014112472534,-0.3789786696434021,-0.10627248138189316,-1.5729674100875854,-0.46621641516685486,-0.13611584901809692,-1.8226598501205444,-0.5245226621627808,0.13488410413265228,-0.7329660058021545,-0.2928786277770996,0.20157791674137115,-1.0498172044754028,-0.40550723671913147,0.23457840085029602,-1.2673087120056152,-0.469093382358551,0.2489185333251953,-1.4878053665161133,-0.5117892622947693
Hello,0.0,0.0,0.0,-0.2995256781578064,-0.09559793770313263,-0.14922098815441132,-0.5701263546943665,-0.3218867778778076,-0.2617919147014618,-0.7844308018684387,-0.5153799057006836,-0.3599715232849121,-0.9820477366447449,-0.6588070392608643,-0.4617723524570465,-0.431532621383667,-0.8822511434555054,-0.2233867347240448,-0.5492062568664551,-1.2808712720870972,-0.34349262714385986,-0.6143266558647156,-1.5298101902008057,-0.43078941106796265,-0.6668545603752136,-1.7634434700012207,-0.4984850585460663,-0.2466992735862732,-0.939462423324585,-0.2378019243478775,-0.3307798504829407,-1.391550064086914,-0.3540318012237549,-0.3760952055454254,-1.6846511363983154,-0.4415912628173828,-0.4166558086872101,-1.960160493850708,-0.5063157677650452,-0.05561402067542076,-0.8719132542610168,-0.26548516750335693,-0.0824161246418953,-1.3020747900009155,-0.39051133394241333,-0.1043558418750763,-1.5731537342071533,-0.48020294308662415,-0.13475556671619415,-1.8254727125167847,-0.5400403141975403,0.13468073308467865,-0.7315540909767151,-0.30155429244041443,0.1987992227077484,-1.04745614528656,-0.4169890582561493,0.2317727506160736,-1.2674956321716309,-0.4820641577243805,0.2461535781621933,-1.4896210432052612,-0.525800347328186
Hello,0.0,0.0,0.0,-0.29599934816360474,-0.09297458082437515,-0.1520386040210724,-0.5690378546714783,-0.3161030411720276,-0.26635274291038513,-0.780847430229187,-0.5069494843482971,-0.3659443259239197,-0.9734025001525879,-0.6551358699798584,-0.4694165289402008,-0.4287346601486206,-0.8804646730422974,-0.2290487289428711,-0.5530693531036377,-1.2826396226882935,-0.3524783253669739,-0.6199366450309753,-1.5351523160934448,-0.44170841574668884,-0.6713555455207825,-1.7698650360107422,-0.5098235011100769,-0.2429763525724411,-0.9391463398933411,-0.24283069372177124,-0.330820769071579,-1.395142912864685,-0.3603523373603821,-0.37676090002059937,-1.6932605504989624,-0.44901078939437866,-0.41444575786590576,-1.9725450277328491,-0.5143600106239319,-0.05023081973195076,-0.873529851436615,-0.2699056565761566,-0.0793856680393219,-1.3096774816513062,-0.3945470452308655,-0.10467943549156189,-1.5857548713684082,-0.4831501841545105,-0.1354190856218338,-1.8403295278549194,-0.5424585938453674,0.14301922917366028,-0.736617922782898,-0.30573025345802307,0.2049638330936432,-1.05574369430542,-0.4199279248714447,0.2378670871257782,-1.2801861763000488,-0.4831832945346832,0.2554135322570801,-1.5049065351486206,-0.5254137516021729
Hello,0.0,0.0,0.0,-0.2950376570224762,-0.09330029785633087,-0.15212824940681458,-0.5692396759986877,-0.3167457580566406,-0.2660374343395233,-0.7826293706893921,-0.507358968257904,-0.3651510179042816,-0.9755781292915344,-0.6564690470695496,-0.4679843783378601,-0.4288867712020874,-0.8818628191947937,-0.22799761593341827,-0.5525045990943909,-1.283403992652893,-0.35130539536476135,-0.6188092827796936,-1.5353232622146606,-0.4404946267604828,-0.669318437576294,-1.7694144248962402,-0.5084763169288635,-0.2433055192232132,-0.9394195079803467,-0.24144035577774048,-0.330456018447876,-1.3929057121276855,-0.3588636517524719,-0.3757745325565338,-1.6895078420639038,-0.4473647177219391,-0.41213321685791016,-1.966977596282959,-0.5125797986984253,-0.050782300531864166,-0.8734361529350281,-0.26828670501708984,-0.07817913591861725,-1.3092658519744873,-0.39343881607055664,-0.10345011204481125,-1.5848482847213745,-0.48186057806015015,-0.1334938406944275,-1.8391640186309814,-0.5409026145935059,0.14207306504249573,-0.7361871600151062,-0.3038618266582489,0.20492473244667053,-1.0548027753829956,-0.4189794063568115,0.2388770878314972,-1.2786383628845215,-0.48248520493507385,0.2581010162830353,-1.503791332244873,-0.5246679186820984
Hello,0.0,0.0,0.0,-0.29474127292633057,-0.09377031773328781,-0.15396051108837128,-0.5656214356422424,-0.3176653981208801,-0.26982778310775757,-0.7776582837104797,-0.5103783011436462,-0.3708544671535492,-0.973567545413971,-0.6572392582893372,-0.47561147809028625,-0.42711111903190613,-0.8837836980819702,-0.22925253212451935,-0.5494841933250427,-1.283725619316101,-0.3540894687175751,-0.617125391960144,-1.5334583520889282,-0.444921612739563,-0.6691110730171204,-1.7668638229370117,-0.5141212344169617,-0.24176853895187378,-0.939527153968811,-0.24256277084350586,-0.32738107442855835,-1.3894944190979004,-0.36209243535995483,-0.37325626611709595,-1.6846145391464233,-0.4521734118461609,-0.4110381305217743,-1.9616079330444336,-0.5183631181716919,-0.04940582811832428,-0.8722944855690002,-0.2694675326347351,-0.07670094072818756,-1.3053926229476929,-0.3959597051143646,-0.10097425431013107,-1.5785865783691406,-0.48495161533355713,-0.13056713342666626,-1.8329888582229614,-0.5442801117897034,0.14314088225364685,-0.7332192063331604,-0.3053303062915802,0.20563416182994843,-1.0506932735443115,-0.4212762713432312,0.23986046016216278,-1.2731865644454956,-0.48505356907844543,0.2596067488193512,-1.4976428747177124,-0.5274685025215149
Hello,0.0,0.0,0.0,-0.2974739372730255,-0.0925990492105484,-0.14908233284950256,-0.5716255903244019,-0.31828591227531433,-0.2602476477622986,-0.7838742136955261,-0.509413480758667,-0.3568728566169739,-0.977385938167572,-0.6549382209777832,-0.45715779066085815,-0.43032145500183105,-0.8816895484924316,-0.22269666194915771,-0.5529846549034119,-1.28216552734375,-0.343450665473938,-0.6206237077713013,-1.5318869352340698,-0.4308950901031494,-0.6739062666893005,-1.764778733253479,-0.4980555772781372,-0.24534013867378235,-0.9401646852493286,-0.2364286631345749,-0.33338257670402527,-1.3933444023132324,-0.3529706597328186,-0.3792206645011902,-1.6893413066864014,-0.4410911500453949,-0.41697952151298523,-1.9679725170135498,-0.5058421492576599,-0.0534512996673584,-0.8753421306610107,-0.26341432332992554,-0.08278032392263412,-1.3100999593734741,-0.388019859790802,-0.10818543285131454,-1.5846251249313354,-0.4774467349052429,-0.13858233392238617,-1.8398208618164062,-0.5369696617126465,0.13918988406658173,-0.7381303906440735,-0.2987929582595825,0.2014092653989792,-1.0537186861038208,-0.41327327489852905,0.23499518632888794,-1.2760566473007202,-0.47751912474632263,0.2528766989707947,-1.5001752376556396,-0.5203456282615662
Hello,0.0,0.0,0.0,-0.29628726840019226,-0.0983811467885971,-0.15023073554039001,-0.5683674812316895,-0.3229694366455078,-0.26196911931037903,-0.7821426391601562,-0.5118096470832825,-0.35921862721443176,-0.9737435579299927,-0.6567044854164124,-0.45931220054626465,-0.42746788263320923,-0.8861082792282104,-0.21797744929790497,-0.5491076707839966,-1.2816989421844482,-0.3375222086906433,-0.6158446073532104,-1.52724027633667,-0.4248253405094147,-0.6688938140869141,-1.7552396059036255,-0.49190056324005127,-0.24286523461341858,-0.9421056509017944,-0.23120008409023285,-0.3291564881801605,-1.3867655992507935,-0.3461008369922638,-0.3749689757823944,-1.6730481386184692,-0.4328930079936981,-0.41395992040634155,-1.9399651288986206,-0.49684301018714905,-0.05226656794548035,-0.8744626045227051,-0.25842830538749695,-0.07880839705467224,-1.3021577596664429,-0.3816688358783722,-0.1040504202246666,-1.5699608325958252,-0.46955981850624084,-0.1357230842113495,-1.8205536603927612,-0.528187096118927,0.13761885464191437,-0.7341866493225098,-0.294453501701355,0.20005649328231812,-1.048628807067871,-0.40802058577537537,0.23041130602359772,-1.2681351900100708,-0.4714573621749878,0.24423620104789734,-1.4904216527938843,-0.5138645172119141
Hello,0.0,0.0,0.0,-0.29248517751693726,-0.09761539846658707,-0.1475915014743805,-0.5659516453742981,-0.3221658766269684,-0.25725653767585754,-0.7779795527458191,-0.5127394199371338,-0.3529852032661438,-0.9667767286300659,-0.6626942753791809,-0.4507644772529602,-0.42865195870399475,-0.8865629434585571,-0.21100114285945892,-0.5483139157295227,-1.2810996770858765,-0.3284936249256134,-0.6132832169532776,-1.5257092714309692,-0.41496741771698,-0.6657219529151917,-1.752900242805481,-0.48168429732322693,-0.2455684393644333,-0.9429957270622253,-0.2246222048997879,-0.330410361289978,-1.3888483047485352,-0.33576422929763794,-0.3748505711555481,-1.6740351915359497,-0.4206524193286896,-0.4132740795612335,-1.9387860298156738,-0.4840242862701416,-0.05487924441695213,-0.8757388591766357,-0.2523430585861206,-0.08178043365478516,-1.3037248849868774,-0.3712083101272583,-0.10484445840120316,-1.5682063102722168,-0.4562878906726837,-0.13552317023277283,-1.8155183792114258,-0.5138505101203918,0.13736030459403992,-0.7338383793830872,-0.28909891843795776,0.20297618210315704,-1.0467631816864014,-0.3991343677043915,0.23438414931297302,-1.2630689144134521,-0.46050503849983215,0.2470301389694214,-1.4827933311462402,-0.5018725991249084
Hello,0.0,0.0,0.0,-0.29095473885536194,-0.10330737382173538,-0.14724573493003845,-0.5618398189544678,-0.32831284403800964,-0.2577800154685974,-0.774654746055603,-0.5166778564453125,-0.35543155670166016,-0.9624866843223572,-0.6621617078781128,-0.4556370675563812,-0.42524442076683044,-0.892697811126709,-0.2109280228614807,-0.5413216352462769,-1.2882850170135498,-0.3308415412902832,-0.6066229343414307,-1.5333727598190308,-0.4196966588497162,-0.6606855988502502,-1.760608434677124,-0.48775941133499146,-0.24239543080329895,-0.9435349106788635,-0.2258014976978302,-0.3215319812297821,-1.3851221799850464,-0.33789247274398804,-0.3663727641105652,-1.6712702512741089,-0.4240747094154358,-0.4050840437412262,-1.9381755590438843,-0.48886609077453613,-0.05340011045336723,-0.8744298219680786,-0.2552282214164734,-0.07848098874092102,-1.3024221658706665,-0.37416863441467285,-0.1002398207783699,-1.5672650337219238,-0.46110063791275024,-0.12885940074920654,-1.8168318271636963,-0.5205888748168945,0.13580524921417236,-0.7308615446090698,-0.29404452443122864,0.20296090841293335,-1.0469731092453003,-0.4053739905357361,0.23523613810539246,-1.2620363235473633,-0.4687364399433136,0.24970130622386932,-1.4806524515151978,-0.5118532776832581
Hello,0.0,0.0,0.0,-0.2892291843891144,-0.10343657433986664,-0.1469266563653946,-0.5610079765319824,-0.3279450535774231,-0.2578541040420532,-0.7734108567237854,-0.5151641368865967,-0.356151819229126,-0.961487352848053,-0.6612256169319153,-0.4576140344142914,-0.4246424436569214,-0.8925836086273193,-0.2158987671136856,-0.5413248538970947,-1.290854573249817,-0.3377961814403534,-0.6070144772529602,-1.5369865894317627,-0.42702412605285645,-0.6628150343894958,-1.7648433446884155,-0.4950205981731415,-0.24171750247478485,-0.9422112703323364,-0.23197120428085327,-0.3197111487388611,-1.3889943361282349,-0.34667885303497314,-0.3654017150402069,-1.6764428615570068,-0.43452391028404236,-0.40563756227493286,-1.9441012144088745,-0.500272274017334,-0.053028546273708344,-0.8717460036277771,-0.2622697651386261,-0.0785631611943245,-1.3030701875686646,-0.3842291533946991,-0.10137393325567245,-1.568422794342041,-0.4738314747810364,-0.13069438934326172,-1.8184293508529663,-0.5348474979400635,0.13491274416446686,-0.7265812158584595,-0.3016253411769867,0.20441490411758423,-1.0442123413085938,-0.41542983055114746,0.2388983815908432,-1.2604665756225586,-0.48098936676979065,0.2561389207839966,-1.4804810285568237,-0.525675356388092
Hello,0.0,0.0,0.0,-0.2920907139778137,-0.10079141706228256,-0.14671958982944489,-0.5643038153648376,-0.32448068261146545,-0.25660818815231323,-0.7746751308441162,-0.5130963921546936,-0.35328763723373413,-0.9586687684059143,-0.6652169823646545,-0.4522729218006134,-0.42297664284706116,-0.8921000361442566,-0.21117326617240906,-0.5412910580635071,-1.2900313138961792,-0.33117029070854187,-0.6071789264678955,-1.5375757217407227,-0.41950488090515137,-0.660092294216156,-1.7660828828811646,-0.4867771863937378,-0.23946847021579742,-0.9443208575248718,-0.22563926875591278,-0.3205036222934723,-1.3919752836227417,-0.33818575739860535,-0.3650273382663727,-1.6813256740570068,-0.42420774698257446,-0.40187719464302063,-1.9502158164978027,-0.48817339539527893,-0.05001695454120636,-0.8755624890327454,-0.2544517517089844,-0.07336858659982681,-1.3058809041976929,-0.37357181310653687,-0.09349825978279114,-1.573056697845459,-0.46024471521377563,-0.12015613913536072,-1.8233495950698853,-0.5188842415809631,0.14022666215896606,-0.7318159341812134,-0.29243484139442444,0.20941399037837982,-1.0483372211456299,-0.4033384323120117,0.24136574566364288,-1.2644929885864258,-0.46596962213516235,0.25448915362358093,-1.4835138320922852,-0.5080229043960571
Hello,0.0,0.0,0.0,-0.2927570343017578,-0.10069604963064194,-0.1441367119550705,-0.5640373229980469,-0.3263038694858551,-0.25200697779655457,-0.7746507525444031,-0.5157493948936462,-0.34643587470054626,-0.9622130990028381,-0.6629831194877625,-0.4430772662162781,-0.42685839533805847,-0.8884949088096619,-0.20852811634540558,-0.5449762344360352,-1.28342866897583,-0.3236595094203949,-0.6091658473014832,-1.5284013748168945,-0.4080526530742645,-0.6618668437004089,-1.755501389503479,-0.4732851982116699,-0.2444467395544052,-0.9436614513397217,-0.2230447381734848,-0.32443541288375854,-1.3900007009506226,-0.33239665627479553,-0.368966668844223,-1.6757186651229858,-0.4159714877605438,-0.40842410922050476,-1.9396247863769531,-0.4783346951007843,-0.0558110773563385,-0.8759303092956543,-0.2511749863624573,-0.07841086387634277,-1.3049906492233276,-0.3682650923728943,-0.10083119571208954,-1.5713516473770142,-0.4530865550041199,-0.1311052441596985,-1.8188631534576416,-0.510445237159729,0.13385963439941406,-0.7332793474197388,-0.28799766302108765,0.20530009269714355,-1.0473830699920654,-0.39628157019615173,0.23959612846374512,-1.2661033868789673,-0.4574175179004669,0.2543350160121918,-1.4870630502700806,-0.4986730217933655
Hello,0.0,0.0,0.0,-0.2895631492137909,-0.10146394371986389,-0.14423567056655884,-0.5601477026939392,-0.32124149799346924,-0.25265800952911377,-0.7671948075294495,-0.5073702335357666,-0.34844934940338135,-0.9487999081611633,-0.6507056355476379,-0.44694799184799194,-0.4249988794326782,-0.892054557800293,-0.2100885957479477,-0.5418024063110352,-1.2860450744628906,-0.32738110423088074,-0.6076667308807373,-1.5299432277679443,-0.41313862800598145,-0.6641026139259338,-1.7550607919692993,-0.4786604940891266,-0.24062402546405792,-0.9442119002342224,-0.22486421465873718,-0.31483322381973267,-1.3885802030563354,-0.3359121084213257,-0.3601241111755371,-1.675081491470337,-0.42039135098457336,-0.40040919184684753,-1.9387692213058472,-0.48302361369132996,-0.05157235264778137,-0.8744850158691406,-0.25355100631713867,-0.07307659089565277,-1.303764820098877,-0.3720528483390808,-0.0964943990111351,-1.565492033958435,-0.4598124325275421,-0.12538763880729675,-1.8105419874191284,-0.5186964273452759,0.13619065284729004,-0.7279571890830994,-0.29094043374061584,0.20866218209266663,-1.0413782596588135,-0.40089866518974304,0.24290424585342407,-1.255668044090271,-0.464423805475235,0.25928786396980286,-1.4732418060302734,-0.5070694088935852
Hello,0.0,0.0,0.0,-0.29187774658203125,-0.10302715003490448,-0.14360617101192474,-0.5629934072494507,-0.3260754644870758,-0.2524474561214447,-0.7716532945632935,-0.5144431591033936,-0.3486517667770386,-0.9548707604408264,-0.6652395725250244,-0.4474857747554779,-0.4245529770851135,-0.8933371305465698,-0.21024204790592194,-0.5422514081001282,-1.2891889810562134,-0.32836365699768066,-0.6089986562728882,-1.5339512825012207,-0.4144783318042755,-0.6650128960609436,-1.760189175605774,-0.48017072677612305,-0.24159029126167297,-0.9437251687049866,-0.22586899995803833,-0.31809213757514954,-1.3919892311096191,-0.3366633653640747,-0.36175718903541565,-1.6783268451690674,-0.420430064201355,-0.39926913380622864,-1.9426040649414062,-0.4826957583427429,-0.05328935384750366,-0.8727123737335205,-0.2555467188358307,-0.07611075043678284,-1.3052884340286255,-0.3743908107280731,-0.09763617068529129,-1.5689932107925415,-0.4608302712440491,-0.12511445581912994,-1.8165243864059448,-0.5190591812133789,0.1352054327726364,-0.7258421182632446,-0.2939450442790985,0.20758220553398132,-1.0434975624084473,-0.40456995368003845,0.24176068603992462,-1.259231448173523,-0.46751320362091064,0.2577439844608307,-1.4790136814117432,-0.5098497867584229
Hello,0.0,0.0,0.0,-0.29063892364501953,-0.10469416528940201,-0.14255490899085999,-0.5600050091743469,-0.3304156959056854,-0.2505198121070862,-0.7681093811988831,-0.5201062560081482,-0.34642544388771057,-0.9554250836372375,-0.6631578207015991,-0.44547587633132935,-0.41910627484321594,-0.8931631445884705,-0.20962156355381012,-0.537635862827301,-1.288433313369751,-0.3266131281852722,-0.6024868488311768,-1.5332715511322021,-0.41212546825408936,-0.6572334170341492,-1.75924551486969,-0.47790461778640747,-0.23442773520946503,-0.9454401135444641,-0.22624440491199493,-0.30976229906082153,-1.3909026384353638,-0.337530255317688,-0.3561317026615143,-1.678463339805603,-0.4230305254459381,-0.3975914716720581,-1.9427300691604614,-0.48714250326156616,-0.0459773875772953,-0.8754523396492004,-0.2564852833747864,-0.06924577802419662,-1.3058373928070068,-0.3751259744167328,-0.0941997691988945,-1.5691487789154053,-0.46344396471977234,-0.1253545582294464,-1.813049077987671,-0.5235782265663147,0.13919995725154877,-0.7283443808555603,-0.29538238048553467,0.21139413118362427,-1.0406997203826904,-0.4059455394744873,0.24603112041950226,-1.2573970556259155,-0.470619261264801,0.26277410984039307,-1.4767889976501465,-0.5147991180419922
Hello,0.0,0.0,0.0,-0.29056626558303833,-0.10709170997142792,-0.14083153009414673,-0.5589051246643066,-0.3349016606807709,-0.24719743430614471,-0.764884889125824,-0.5265544056892395,-0.34167808294296265,-0.950737476348877,-0.666983962059021,-0.439504474401474,-0.4193526804447174,-0.8942364454269409,-0.20809412002563477,-0.536735475063324,-1.2889634370803833,-0.3252389430999756,-0.6010288000106812,-1.5335640907287598,-0.41041287779808044,-0.6562895774841309,-1.759606122970581,-0.47563856840133667,-0.23614268004894257,-0.9453831911087036,-0.22469377517700195,-0.3095225989818573,-1.3918744325637817,-0.33676838874816895,-0.35626721382141113,-1.6780202388763428,-0.4215259253978729,-0.3982747495174408,-1.9399335384368896,-0.48450955748558044,-0.048795435577631,-0.8754600882530212,-0.25473979115486145,-0.06993066519498825,-1.3066279888153076,-0.3736303150653839,-0.0938267707824707,-1.5709505081176758,-0.4604141116142273,-0.12375418096780777,-1.8145670890808105,-0.518797755241394,0.1367034763097763,-0.7290469408035278,-0.2932960093021393,0.21161368489265442,-1.0449086427688599,-0.40185439586639404,0.2487216293811798,-1.261598825454712,-0.4641152322292328,0.26729071140289307,-1.479824185371399,-0.5064502954483032
Hello,0.0,0.0,0.0,-0.28812432289123535,-0.10918210446834564,-0.14150787889957428,-0.5563904643058777,-0.33448469638824463,-0.24894998967647552,-0.7642739415168762,-0.5210296511650085,-0.3447062075138092,-0.9486121535301208,-0.6613592505455017,-0.4437929689884186,-0.4160146713256836,-0.896184504032135,-0.21024228632450104,-0.5323191285133362,-1.2938734292984009,-0.3292766511440277,-0.597143828868866,-1.5387753248214722,-0.41551369428634644,-0.6545218229293823,-1.7634061574935913,-0.48098742961883545,-0.23294475674629211,-0.9455362558364868,-0.2273717224597931,-0.30569592118263245,-1.3940389156341553,-0.34089040756225586,-0.35186314582824707,-1.6823382377624512,-0.42634329199790955,-0.3938964903354645,-1.9453916549682617,-0.48967593908309937,-0.04559919610619545,-0.8743440508842468,-0.2582917809486389,-0.06551814079284668,-1.3062779903411865,-0.378266841173172,-0.08873216062784195,-1.5709549188613892,-0.46627023816108704,-0.11804395169019699,-1.8158059120178223,-0.5255281329154968,0.1396665871143341,-0.7266311049461365,-0.2978277802467346,0.21609251201152802,-1.0410356521606445,-0.40789175033569336,0.25341281294822693,-1.2572643756866455,-0.4714081883430481,0.27237290143966675,-1.475975513458252,-0.5145306587219238
